relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation
RELATION_GENEHPOTERM_SCPDFS_41345.pdf_36_36_74_74_29_30	p21/HP:0000110|Renal dysplasia	{74}	{29,30}	{Furthermore,",",a,reciprocal,translocation,involving,the,same,region,of,the,short,arm,of,chromosome,6,was,found,as,the,sole,cytogenetic,aberration,in,a,patient,with,bilateral,multicystic,renal,dysplasia,(,MRD,),and,bilateral,pelvi-ureteric,junction,obstruction,resulting,in,massive,hydronephrosis,(,Fryns,et,al.,",",1993,;,Moerman,et,al.,",",1994,),;,the,karyotype,of,the,patient,is,46,",",XX,",",t,(,6,;,19,),(,p21,;,q13,.1,),.}	{"Genetic linkage to a single locus on the short arm of chromosome 6 has been found for congenital hydronephrosis ( Sengar et al. , 1979 ; Mackintosh et al. , 1989 ; Izquierdo et al. , 1992 ) .","Interestingly , linkage to the same locus was demonstrated for vesico-ureteral reﬂux ( Sengar et al. , 1979 ; Mackintosh et al. , 1989 ) ."}	{"The familial occurrence of urinary tract anomalies has often been reported and , interestingly , different types of malformations have been observed within a single family ( Roodthooft et al. , 1984 ; Atwell and Allen , 1980 ; Atwell , 1985 ) .","This suggests not only a common pathogenesis but also the same genetic etiology for a wide spectrum of urological malformations ."}	0.472
RELATION_GENEHPOTERM_journal.pone.0041211.pdf_461_461_1_1_14_14	NM/HP:0000501|Glaucoma	{1}	{14}	{Jansonius,NM,(,2005,),Bayes,’,theorem,applied,to,perimetric,progression,detection,in,glaucoma,:,From,specificity,to,positive,predictive,value,.}	{"Invest Ophthalmol Vis Sci 52 : 764 — 7l .","22 ."}	{"Graefe ’s Archive for Clinical and Experimental Ophthalmology 243 : 433 — 437 .","23 ."}	0.002
RELATION_GENEHPOTERM_journal.pgen.0010004.pdf_8_8_11_11_25_25	BAX/HP:0000501|Glaucoma	{11}	{25}	{DBA/2J,mice,deficient,in,the,proapoptotic,molecule,BCL2-associated,X,protein,(,BAX,),were,used,to,investigate,the,roles,of,BAXmediated,cell,death,pathways,in,glaucoma,.}	{"It is not clear , however , if intraocular pressure directly insults the retinal ganglion cell axon , the soma , or both .","The pathways that mediate pressure-induced retinal ganglion cell death are poorly defined , and no molecules are known to be required ."}	{"Both Bax ”’ and Bax ”’ mice were protected from retinal ganglion cell death .","In contrast , axonal degeneration was not prevented in either Bax + ” or Bax ”’ mice ."}	0.008
RELATION_GENEHPOTERM_journal.pone.0052872.pdf_413_413_32_32_7_7	ERG/HP:0001909|Leukemia	{32}	{7}	{The,most,distinguishing,functions,enriched,in,primary,leukemia,cells,were,:,growth,and,proliferation,",",cellular,development,",",cell,morphology,",",and,cellular,movement,",",all,of,which,have,been,associated,with,ERG,’s,molecular,function,.}	{"Herein , we conducted ChIP-chip analyses in primary AML samples , T-ALL and nBM sample .","Functions enriched in nBM were cell cycle and tissue development , suggesting these to be physiological functions in hematopoietic cells regulated by ERG ."}	{"ChIP-chip analysis of ERG bound targets in the T-ALL cell line Jurkat revealed development , adhesion , and stem cell pluripotency [ 14 ] , which in this study was also conﬁrmed in primary leukemia .","Furthermore , we uncovered DAAM ] , a WNT signaling and potent morphogenesis gene , and NUA / [ B as novel putative targets of ERG in leukemia ."}	0.488
RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0083257.pdf_462_462_103_103_71_76_UNSUP	DSG3/FBJ murine osteosarcoma viral oncogene homolog	{103}	{71,72,73,74,75,76}	{The,majority,of,genes,are,implicated,in,the,processes,‘,system,development,’,(,GO,:0,O4873l,),",",‘,anatomical,structure,development,’,(,GO,:,O048856,),(,progression,of,an,organismal,system,(,groups,of,organs,or,tissues,),over,time,",",from,its,formation,to,the,mature,structure,and,progression,of,an,anatomical,structure,from,an,initial,condition,to,its,mature,state,",",respectively,),(,e.g.,FBJ,murine,osteosarcoma,viral,oncogene,homolog,(,FOS,),",",transglutaminase,2,(,TGM2,),),",",and,‘,cell-cell,adhesion,’,(,GO,:,O0l6337,),(,e.g.,desmocollin,3,(,DSG3,),),.}	{"Using the GeneSpring Gene Ontology ( GO ) analysis tool , the identiﬁed genes were categorized according to their biological function ( Fig .","5A ) ."}	{"Furthermore , genes were identiﬁed which are involved in the biological processes ‘ complement activation , alternative pathway ’ ( GO :0006957 ) ( e.g. the complement components 3 and 5 ( C3 / 5 ) ) , ‘ regulation of smooth muscle cell proliferation ’ ( GO :0048660 ) ( e.g. cadherin ( heart ) 13 ( CDHI3 ) , transcription factor 4 ( TCF4 ) ) , ‘ synapse organization ’ ( GO :0050808 ) , and ‘ synapse assembly ’ ( GO : O0074l6 ) ( e.g. microtubule associated protein lB ( MAPIB ) , protocadherin beta protein 2 / 14 / 16 ( PGDHB2 / 14 / 16 ) ) .","According to ‘ Pub Med Gene ’ , the genes oncostatin M receptor ( OSMR ) , hyaluronan synthase 2 ( HAS2 ) , epidermal growth factor receptor pathway substrate 8 ( EPS8 ) , WAP four-disulﬁde core domain 1 ( 1/VFDC l ) , and transforming growth factor , beta-induced ( TGFBI )"}	0
RELATION_GENEHPOTERM_journal.pone.0077098.pdf_39_39_10_10_0_1	IV/HP:0012174|Glioblastoma multiforme	{10}	{0,1}	{Glioblastoma,multiforme,(,GBM,),is,the,highest,grade,(,IV,),astrocytoma,and,the,most,common,glioma,",",accounting,for,~,40,%,of,all,primary,brain,tumors,of,the,central,nervous,system,(,CNS,),[,1,],.}	{"It has been proposed that gliomagenesis initiates in adult neural stem cells or neural",Introduction}	{"GBM is one of the most aggressive tumors .","Patients usually have a median overall survival of 12-15 months , due to the high rate of tumor recurrence despite surgical tumor"}	0
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0069039.pdf_218_218_19_19_31_32_UNSUP	OS/HP:0003003|Colon cancer	{19}	{31,32}	{In,the,combined,analysis,of,the,XRCC1,and,XPD,allelic,variants,",",the,Kaplan-Meier,survival,curves,showed,differences,in,OS,among,the,4,allelic,variants,analyzed,in,stage,II,/,III,colon,cancer,patients,(,log-rank,test,P,=,0.087,",",Figure,la,),.}	{"The poorest OS was observed among the stage II / III colon cancer patients with the XRCC1 Gln allelic variants ( HR = 1.69 , 95 % CI = 1.06 — 2.71 , P = 0.028 , FDR = 0.252 ) .","Although the rectal cancer patients who inherited XPD Gln allelic variants had signiﬁcantly reduced OS , this negative effect was not more prominent in any speciﬁc TNM stage ( stage II / III , HR = 1.57 , 95 % CI = 0.88 — 2.81 ; stage IV , HR = 1.98 , 95 % CI = 0.94 — 4.17 ) ."}	{"Compared to patients with XRCC1 Arg/Arg and XPD Lys/Lys genotype , those with XRCC1 Gln and XPD Gln allelic variants had poorer OS ( log-rank test P = 0.015 ) , with an HR of 2.60 ( 95 % CI = 1.19 — 5.71 , FDR = 0.102 , Table 6 ) .","Kaplan-Meier analysis showed signiﬁcant variability in survival ( log-rank test I ’ : 0.021 ) among the subgroups in stage II / III rectal cancer patients ( Figure lb ) ."}	0.092
RELATION_GENEHPOTERM_journal.pone.0002626.pdf_153_153_25_26_36_37	proton_pump/HP:0200119|Acute hepatitis	{25,26}	{36,37}	{These,were,patients,who,lacked,clear,documentation,of,their,presenting,symptoms,",",who,presented,acutely,with,atypical,symptoms,(,e.g.,isolated,epigastric,burning,responsive,to,proton,pump,inhibitors,),",",or,had,potential,alternative,explanations,for,acute,hepatitis,(,e.g.,recent,initiation,of,hepatotoxic,medications,),.}	{"Charts on the remaining 182 patients were reviewed by an infectious disease physician .","Of these , 117 fulﬁlled criteria for acute hepatitis B and 54 for chronic hepatitis B. A conﬁdent diagnosis could not be rendered in the remaining 11 cases ."}	{"` ǫ PLoS ONE | www .","p | osone.org sensitivity and speciﬁcity not available for algorithms A ."}	0.046
RELATION_GENEHPOTERM_SUP_F_G_journal.pmed.0030101.pdf_49_49_16_16_56_56_UNSUP	FAE/HP:0100753|Schizophrenia	{16}	{56}	{Ethanol,exposure,during,brain,development,can,provoke,neurodevelopmental,defects,referred,to,as,fetal,alcohol,effects,(,FAE,),or,fetal,alcohol,syndrome,(,FAS,),",",depending,on,their,severity,[,1,],",",with,an,array,of,neurological,disorders,including,hyperactivity,",",learning,and,memory,deﬁcits,",",mental,retardation,",",psychosis,",",depression,",",and,schizophrenia,[,"2,3",],.}	{"These results suggest that nicotinamide , which has been used in humans for the treatment of diabetes and bullous pemphigoid , may hold promise as a preventive therapy of FAS .",Introduction}	{"A number of mechanisms have been proposed to contribute to ethanol neurotoxicity : oxidative stress , induction of apoptosis , excitotoxicity , disruption of cell — cell interaction , and interference with the activity of growth factors [ 4 ] .","Several lines of evidence point out that consuming many drinks per occasion ( i.e. , binge drinking ) is particularly harmful to the developing brain [ 5 ] ."}	0.014
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0083722.pdf_581_581_4_4_28_28_UNSUP	JP/HP:0002381|Aphasia	{4}	{28}	{Eaton,KP,",",Szaflarski,JP,",",Altaye,M,",",Ball,AL,",",Kissela,BM,et,al.,(,2008,),Reliability,of,fMRI,for,studies,of,language,in,post-stroke,aphasia,subjects,.}	{"doi : 10.1037 / 0033-2909 .86.2.420 .","PubMed : 18839484 ."}	{"Neurolmage 41 ( 2 ) : 311-322 .","doi :10.1016 / j. neuroimage ."}	0
RELATION_GENEHPOTERM_journal.pone.0073030.pdf_199_199_11_11_8_9	CRP/HP:0000819|Diabetes mellitus	{11}	{8,9}	{This,phenomenon,can,be,demonstrated,by,interaction,between,diabetes,mellitus,and,CRP,",",hypertension,",",dyslipidemia,.}	{"A previous study demonstrated that infratentorial infarcts were more common in elderly diabetic patients , suggesting the vulnerability of vertebrobasilar circulation in diabetes [ 26 ] .","However , after adjustment for various potential confounders , the independent predictors of poor outcome in patients with BAD were CRP and smoking , while diabetes mellitus became insigniﬁcant ( table 5 ) ."}	{"There are several probable reasons demonstrating the role of CRP in the prognosis of BAD .","CRP is not only an inﬂammatory biomarker but also performs complex modulatory functions ."}	0.03
RELATION_GENEHPOTERM_journal.pone.0020758.pdf_334_334_41_41_0_0	occludin/HP:0002861|Melanoma	{41}	{0}	{Melanoma,cells,or,melanoma,conditioned,media,were,placed,onto,confluent,brain,endothelial,cells,(,A,",",C,:,RBEC,;,B,",",D,:,D3,),and,the,amount,of,c,|,audin,—,5,(,A,",",B,),or,occludin,(,C,",",D,),was,assessed,by,Western,—,b,|,ot,analysis,.}	{"Figure 7 .","Changes in the total amount of endothelial junctional proteins in the presence of melanoma cells or melanoma-released factors ."}	{"doi :10.1371 / journa | .","pone ."}	0
RELATION_GENEHPOTERM_journal.pone.0053480.pdf_377_377_37_37_28_29	CT100/HP:0002354|Memory impairment	{37}	{28,29}	{Jeong,YH,",",Park,CH,",",Yoo,J,",",Shin,KY,",",Ahn,Sl,"\\\\",’,1,",",et,al.,(,2006,),Chronic,stress,accelerates,learning,and,memory,impairments,and,increases,amyloid,deposition,in,APPV717l,»,CT100,transgenic,mice,",",an,Alzheimer,’s,disease,model,.}	{"J Biol Chem 276:21562 * 21570 .",.}	{"FASEBJ 20:729 — 731 .","Chadda R , Devaud LL ( 2005 ) Differential effects of mild repeated restraint stress on behaviors and GABA ( A ) receptors in male and female rats ."}	0.83
RELATION_GENEHPOTERM_journal.pone.0088174.pdf_537_537_22_22_40_40	c-Jun/HP:0002861|Melanoma	{22}	{40}	{Kunz,IVI,",",Ibrahim,S,",",Koczan,D,",",Thiesen,HJ,",",Kohler,HJ,",",et,al.,(,2001,),Activation,of,c-Jun,NH2-terminal,kinase/stress,~,activated,protein,kinase,(,INK/SAPK,),is,critical,for,hypoxia-induced,apoptosis,of,human,malignant,melanoma,.}	{"Cell 109 Suppl : S81496 .",.}	{"Cell Growth Differ 12 : 1374145 .",.}	0.048
RELATION_GENEHPOTERM_journal.pone.0028798.pdf_10_10_11_11_15_16	HCC/HP:0200123|Chronic hepatitis	{11}	{15,16}	{One,of,the,most,relevant,risk,factors,for,hepatocellular,carcinoma,(,HCC,),development,is,chronic,hepatitis,B,virus,(,HBV,),infection,",",but,only,a,fraction,of,chronic,HBV,carriers,develop,HCC,",",indicating,that,complex,interactions,among,viral,",",environmental,and,genetic,factors,lead,to,HCC,in,HBV,—,infected,patients,.}	{"Ping Poon \\" 5 , Pak Chung Sham3 * , Irene Oi-Lin Ng \\" 2 * 1 State Key Laboratory for Liver Research , The University of Hong Kong , Hong Kong , 2 Department of Pathology , The University of Hong Kong , Hong Kong , 3 Department of Psychiatry , The University of Hong Kong , Hong Kong , 4 Department of Medicine , The University of Hong Kong , Hong Kong , 5 Department of Surgery , The University of Hong Kong , Hong Kong",Abstract}	{"So far , host genetic factors have incompletely been characterized .","Therefore , we performed a genome — wide association ( GWA ) study in a Southern Chinese cohort consisting of 95 HBV — infected HCC patients ( cases ) and 97 HBV — infected patients without HCC ( controls ) using the Illumina Human610 — Quad BeadChips ."}	0.05
RELATION_GENEHPOTERM_journal.pone.0059296.pdf_508_508_3_3_29_30	AA/HP:0002592|Gastric ulcer	{3}	{29,30}	{VVasman,SQ,"l\\\\/Iahmood",AA,",",Salehhuddin,H,",",Zahra,AA,",",Salmah,I,(,2010,),Cytoprotective,activities,of,P01,),/,gzmum,minus,aqueous,leaf,extract,on,ethanolinduced,gastric,ulcer,in,rats,.}	{"W aqueous leaf extract on ethanol-induced hemorrhagic mucosal lesions in rats .","Evid Based Complement Alternat Nled 2012 : 404012 ."}	{"J Med Plant Res 4 : 2658 — 2665 .","Dursun H , Bilici IVI , Albayrak F , Ozturk C , Sagla_m l \\\\ ’ IB , et al. ( 2009 ) Antiulcer activity of fluvoxamine in rats and its effect on oxidant and antioxidant parameters in stomach tissue ."}	0
RELATION_GENEHPOTERM_journal.pgen.1000244.pdf_187_187_103_104_79_79	familial_hypercholesterolemia/HP:0002097|Emphysema	{103,104}	{79}	{DE,nsSNPs,were,found,to,map,in,genes,with,a,role,in,cancer,susceptibility,(,BRACI,(,+1,13705,),",",BARD1,(,+,l13705,),),",",asthma,and,obesity,(,ADRB2,(,+,l09690,),),",",Crohn,’s,disease,(,DLG5,(,*,604090,),),",",myokymia,(,KCWAJ,(,*,l76260,),),",",diabetes,(,OASI,(,*,l64350,),),",",chronic,lymphatic,leukaemia,(,P2RX,7,(,*,602566,),),emphysema,and,liver,disease,(,P,I,(,+,l07400,),),",",severe,keratoderma,(,DSP,(,+,l25647,),),",",and,familial,hypercholesterolemia,(,ABCAI,(,+600046,),),.}	{"Though indirect and not comprehensive , this signal suggests that DE nsSNPs may be a random subset of nsSNPs ( Figure S1 a — c ) .","To assess how many DE nsSNPs have a known function , we explored the OMIM database [ 31 ] and found that 71 ( out of 1502 ) DE nsSNPs have an OMIM entry ( Table S2 ) ."}	{"In some cases the functional role of the nsSNP remains unclear and the noise in reported functional effects in OMIM is well-known and very difﬁcult to assess in a study such as the present , but there are examples where speciﬁc effects have been attributed to nsSNPs .",DE}	0.128
RELATION_GENEHPOTERM_journal.pbio.1000220.pdf_54_54_30_31_46_47	Cockayne_syndrome/HP:0002299|Brittle hair	{30,31}	{46,47}	{Mutations,in,this,complex,are,associated,with,a,surprising,phenotypic,heterogeneity,",",ranging,from,the,(,skin,),cancer-prone,disorder,xeroderma,pigmentosum,(,XP,),to,the,severe,progeroid,conditions,Cockayne,syndrome,(,CS,),and,trichothiodistrophy,(,TTD,),",",the,latter,additionally,characterized,by,brittle,hair,and,nails,[,l,",6",—,8,],.}	{"Basal transcription / repair factor IIH ( TFIIH ) is a ten-subunit complex [ 1 ] , essential for both RNA polymerase I and II ( RNAPI and 2 ) transcription initiation and nucleotide excision repair ( NER ) * NER is an important DNA repair process , which is able to remove a broad spectrum of different DNA lesions .","Inherited defects in NER cause severe cancer predisposition and / or premature aging , illustrating its biological signiﬁcance ` * In RNAP2 transcription and DNA repair , TFIIH acts as a DNA helix opener , required for transition of initiation to early elongation of RNAP2 and establishment of the preincision NER complex [ 4,5 ] ."}	{"Since TFIIH is considered to be a general or basal transcription factor and essential NER component , it is surprising to note that TFIIH-associated syndromes present","* PLoS Biology | www ."}	0.978
RELATION_GENEHPOTERM_journal.pcbi.1002488.pdf_39_39_30_30_23_23	IN/HP:0009592|Astrocytoma	{30}	{23}	{Glioblastoma,multiforme,(,GBM,),is,the,most,common,and,lethal,primary,brain,tumor,in,humans,and,is,classiﬁed,as,a,grade,IV,astrocytoma,by,the,World,Health,Organization,(,IN,HO,),[,1,],.}	{"Several studies",Introduction}	{"The tumor is characterized by rapid growth , a high degree of invasiveness , and strong resistance to radiation and chemotherapy [ 2 ] .","To illuminate its complex characteristics , an understanding of the underlying genetics is critical ."}	0.674
RELATION_GENEHPOTERM_journal.pone.0091351.pdf_252_252_3_3_5_5	OPHN1/HP:0009592|Astrocytoma	{3}	{5}	{Editing,profile,of,OPHN1,in,astrocytoma,cell,lines,overexpressing,ADAR2,or,silenced,for,ADAR1,.}	{tO01,"Table 2 ."}	{"Astrocytoma cell lines overexpressing ADAR2 OPHN1 U118 EIA U118 Adz p values U87 EIA U87 Ad2 p values site 1 19.96 ( :3.64 ) 35.60 ( i2 .44 ) 0.0287 14.63 ( i3 .97 ) 30.61 ( i1 .41 0.0053 si e 2 2.10 ( :2.10 ) o 0.2856 2.71 ( i1 .66 ) 3.88 ( i2 .57 ) 0.7120 site 3 2.87 ( i2 .87 ) 21.41 ( i3 .72 ) 0.0141 1.54 ( i1 .54 ) 13.41 ( i2 .03 0.0016 site 4 3.86 ( i3 .86 ) 46.69 ( i5 .76 ) 0.0024 5.39 ( i2 .28 ) 29.73 ( i4 .82 0.0019 si e 5 6.30 ( i3 .20 ) 18.26 ( i3 .44 ) 0.0576 3.01 ( i1 .94 ) 6.69 ( i3 .07 ) 0.3391 si e 6 7.02 ( i3 .66 ) 14.75 ( i1 .91 ) 0.1445 2.33 ( i2 .33 ) 8.82 ( i2 .42 ) 0.1006 si e 7 8.50 ( i4 .25 ) 17.92 ( i1 .56 ) 0.0657 12.28 ( i1 .49 ) 16.40 ( i1 .22 0.0645 si e 8 21.04 ( i4 .26 ) 16.13 ( i2 .46 ) 0.3347 17.29 ( i4 .34 ) 18.22 ( i3 .08 0.8653 si e 9 23.96 ( i5 .21 ) 17.18 ( i1 .08 ) 0.1955 20.64 ( i4 .49 ) 21.57 ( i3 .06 0.8691 site 10 8.38 ( :4.68 ) 50.75 ( i8 .40 ) 0.0107 6.56 ( i2 .15 ) 27.31 ( i6 .53 0.0166 site 11 39.38 ( :8.11 ) 69.41 ( i5 .91 ) 0.0274 35.75 ( i6 .64 ) 59.44 ( i2 .92 0.0143 si e 12 o 9.42 ( i3 .77 ) 0.1163 o 7.96 ( i3 .40 ) 0.0776 si e 13 O o nd o o nd si e 14 o o nd o o nd","Astrocytoma cell lines silenced for ADAR1 OPHN1 U118 scr U118 siAd1 p values U87 scr U87 siAd1 p values site 1 24.27 ( i0 .95 ) 10.18 ( i3 .53 ) 0.021 23.70 ( :3.06 ) 7.72 ( :2.06 ) 0.0105 site 2 5.23 ( i1 .96 ) 1.91 ( i1 .91 ) 0.2705 3.69 ( i2 .14 ) o 0.2052 site 3 o o nd o 3.08 ( :3.08 ) 0.2856 site 4 o o nd o 1.74 ( :1.74 ) 0.2856 site 5 o o nd 2.61 ( i2 .61 ) o 0.4366 site 6 3.41 ( i3 .41 ) o 0.3559 5.0 ( i3 .50 ) o 0.2815 site 7 11.51 ( :1.26 ) 0.97 ( i0 .97 ) 0.0006 13.29 ( :0.39 ) 3.18 ( :1.66 ) 0.0010 site 8 19.87 ( i2 .87 ) 9.06 ( i3 .13 ) 0.0437 25.28 ( :0.70 ) 3.57 ( :3.57 ) 0.0009 site 9 23.46 ( i2 .58 ) 11.37 ( i3 .95 ) 0.0429 27.59 ( :2.41 ) 4.40 ( :4.40 ) 0.0042 site 10 3.68 ( i2 .25 ) o 0.15 5.0 ( i3 .11 ) 6.33 ( i3 .18 ) 0.7821 site 11 48.61 ( i3 .55 ) 19.93 ( i1 .42 ) 0.004 50.6 ( i1 .62 ) 25.95 ( i3 .34 ) 0.0008 site 12 O o nd o o nd site 13 O o nd o o nd site 14 O o nd o o nd"}	0.938
